combo,mrpc,boolq,rte,cola,cb,scitail,stsb,cr,rotten_tomatoes,multirc,copa,piqa
mnli+qnli+qqp+sst2+squad_v2+winogrande,0.3161764705882353,0.38470948012232414,0.7509025270758123,0.5340364333652924,0.39285714285714285,0.7013170272812794,0.5140361584924578,0.8909574468085106,0.8855534709193246,0.6427392739273927,0.54,0.20620239390642003
mnli+qnli+record+anli_r1+hellaswag+winogrande,0.3284313725490196,0.590519877675841,0.6064981949458483,0.5541706615532119,0.7678571428571429,0.5658513640639699,0.4396333957187988,0.8723404255319149,0.8367729831144465,0.616542904290429,0.65,0.6039173014145811
mnli+qnli+record+anli_r1+imdb+hellaswag,0.3333333333333333,0.5648318042813456,0.6101083032490975,0.6069031639501438,0.7142857142857143,0.5945437441204139,0.40694531925060656,0.9042553191489362,0.8677298311444653,0.5742574257425742,0.64,0.6278563656147987
mnli+qnli+record+anli_r1+imdb+squad_v2,0.34068627450980393,0.5623853211009174,0.6101083032490975,0.5647171620325983,0.7321428571428571,0.5921919096895578,0.40118998192217015,0.9069148936170213,0.8686679174484052,0.5870462046204621,0.43,0.18770402611534276
mnli+qnli+record+anli_r1+imdb+winogrande,0.3382352941176471,0.5525993883792049,0.6245487364620939,0.5781399808245445,0.7678571428571429,0.5945437441204139,0.4336250485333649,0.901595744680851,0.8724202626641651,0.5773514851485149,0.64,0.5718171926006529
mnli+qnli+record+anli_r1+paws+hellaswag,0.3284313725490196,0.6042813455657492,0.6173285198555957,0.5589645254074784,0.7321428571428571,0.5691439322671684,0.4477495039957013,0.8723404255319149,0.8367729831144465,0.7460808580858086,0.6,0.41077257889009794
mnli+qnli+record+anli_r1+paws+imdb,0.33088235294117646,0.5828746177370031,0.6245487364620939,0.5771812080536913,0.75,0.5945437441204139,0.4380687757802275,0.8909574468085106,0.8658536585365854,0.6951320132013201,0.47,0.3400435255712731
mnli+qnli+record+anli_r1+paws+squad_v2,0.3284313725490196,0.6155963302752293,0.631768953068592,0.5043144774688398,0.75,0.5644402634054563,0.39626033934997557,0.875,0.8377110694183865,0.7382425742574258,0.17,0.044069640914037
mnli+qnli+record+anli_r1+paws+winogrande,0.32598039215686275,0.5954128440366973,0.6209386281588448,0.5282837967401726,0.75,0.5658513640639699,0.4369377429299388,0.8723404255319149,0.8348968105065666,0.744430693069307,0.5,0.1985854189336235
mnli+qnli+record+anli_r1+squad_v2+hellaswag,0.33088235294117646,0.6146788990825688,0.6028880866425993,0.5254074784276127,0.7321428571428571,0.561618062088429,0.38248604867306685,0.8776595744680851,0.8386491557223265,0.5649752475247525,0.6,0.32426550598476606
mnli+qnli+record+anli_r1+squad_v2+winogrande,0.33088235294117646,0.6064220183486239,0.5956678700361011,0.4851390220517737,0.7678571428571429,0.5667920978363123,0.4086282243697558,0.875,0.8433395872420263,0.5736386138613861,0.53,0.1425462459194777
mnli+qnli+record+imdb+hellaswag+winogrande,0.32598039215686275,0.5574923547400612,0.5415162454873647,0.5771812080536913,0.6071428571428571,0.5823142050799623,0.4963375633636383,0.9042553191489362,0.8696060037523452,0.5521864686468647,0.66,0.6414581066376496
mnli+qnli+record+imdb+squad_v2+hellaswag,0.33088235294117646,0.5788990825688073,0.5848375451263538,0.5599232981783318,0.6964285714285714,0.5832549388523048,0.4746632850282762,0.9069148936170213,0.8799249530956847,0.5686881188118812,0.64,0.4896626768226333
mnli+qnli+record+imdb+squad_v2+winogrande,0.33578431372549017,0.5782874617737003,0.5812274368231047,0.5465004793863855,0.7321428571428571,0.5832549388523048,0.48773962246085095,0.9069148936170213,0.874296435272045,0.5763201320132013,0.56,0.3797606093579978
mnli+qnli+record+paws+hellaswag+winogrande,0.32107843137254904,0.6611620795107034,0.555956678700361,0.5282837967401726,0.6785714285714286,0.5362182502351834,0.5135285320743629,0.8829787234042553,0.8236397748592871,0.7343234323432343,0.53,0.31229597388465724
mnli+qnli+record+paws+imdb+hellaswag,0.32598039215686275,0.5929663608562691,0.555956678700361,0.585810162991371,0.6071428571428571,0.5865475070555033,0.5022012091823691,0.9069148936170213,0.8686679174484052,0.715552805280528,0.63,0.515233949945593
mnli+qnli+record+paws+imdb+squad_v2,0.33088235294117646,0.6085626911314985,0.5812274368231047,0.5302013422818792,0.7142857142857143,0.5865475070555033,0.45794752972595265,0.901595744680851,0.873358348968105,0.7021452145214522,0.35,0.12132752992383025
mnli+qnli+record+paws+imdb+winogrande,0.3284313725490196,0.5840978593272171,0.5306859205776173,0.5426653883029722,0.6785714285714286,0.5870178739416745,0.5101039252122376,0.9042553191489362,0.873358348968105,0.7157590759075908,0.54,0.33514689880304677
mnli+qnli+record+paws+squad_v2+hellaswag,0.3235294117647059,0.6330275229357798,0.5451263537906137,0.49856184084372,0.6785714285714286,0.5451552210724365,0.42653887657189976,0.875,0.8405253283302064,0.7285478547854786,0.49,0.2159956474428727
mnli+qnli+record+paws+squad_v2+winogrande,0.3284313725490196,0.6266055045871559,0.5631768953068592,0.4697986577181208,0.75,0.5409219190968956,0.4645127787402034,0.8803191489361702,0.8461538461538461,0.724009900990099,0.39,0.07616974972796518
mnli+qnli+record+snli+anli_r1+hellaswag,0.32107843137254904,0.5758409785932722,0.5270758122743683,0.5829338446788112,0.8214285714285714,0.5954844778927564,0.31462835687370583,0.8058510638297872,0.7476547842401501,0.6175742574257426,0.57,0.2997823721436344
mnli+qnli+record+snli+anli_r1+imdb,0.33088235294117646,0.4666666666666667,0.5270758122743683,0.6097794822627037,0.8035714285714286,0.636406396989652,0.3790818510109208,0.8563829787234043,0.8358348968105066,0.6342821782178217,0.5,0.23721436343852012
mnli+qnli+record+snli+anli_r1+paws,0.3235294117647059,0.5871559633027523,0.5270758122743683,0.5627996164908916,0.8035714285714286,0.6293508936970837,0.3230671730014808,0.8271276595744681,0.6566604127579737,0.7215346534653465,0.29,0.041893362350380846
mnli+qnli+record+snli+anli_r1+squad_v2,0.3235294117647059,0.5715596330275229,0.5270758122743683,0.5397890699904123,0.8035714285714286,0.6114769520225776,0.30074317801229816,0.800531914893617,0.7579737335834896,0.625,0.26,0.03482045701849837
mnli+qnli+record+snli+anli_r1+winogrande,0.3235294117647059,0.57217125382263,0.5270758122743683,0.5455417066155321,0.8214285714285714,0.6006585136406397,0.3294894928106616,0.8085106382978723,0.7542213883677298,0.6186056105610561,0.5,0.16702937976060936
mnli+qnli+record+snli+hellaswag+winogrande,0.32107843137254904,0.5850152905198777,0.5270758122743683,0.5541706615532119,0.8392857142857143,0.5564440263405456,0.35315952165919645,0.7845744680851063,0.4652908067542214,0.6002475247524752,0.67,0.37431991294885747
mnli+qnli+record+snli+imdb+hellaswag,0.3235294117647059,0.5146788990825688,0.5270758122743683,0.6145733461169702,0.8035714285714286,0.6030103480714958,0.3811087805425086,0.8537234042553191,0.8358348968105066,0.614480198019802,0.62,0.4439608269858542
mnli+qnli+record+snli+imdb+squad_v2,0.3284313725490196,0.5076452599388379,0.5270758122743683,0.5618408437200384,0.8035714285714286,0.6095954844778928,0.3662768347219799,0.8404255319148937,0.8339587242026266,0.6276815181518152,0.41,0.057127312295973884
mnli+qnli+record+snli+imdb+winogrande,0.3235294117647059,0.519571865443425,0.5270758122743683,0.5752636625119847,0.8214285714285714,0.6011288805268109,0.39566105602362617,0.8537234042553191,0.8348968105065666,0.6245874587458746,0.56,0.2981501632208923
mnli+qnli+record+snli+paws+hellaswag,0.31862745098039214,0.5960244648318043,0.5270758122743683,0.5234899328859061,0.7857142857142857,0.5804327375352775,0.3715111781963778,0.723404255319149,0.25422138836772984,0.7281353135313532,0.47,0.11806311207834602
mnli+qnli+record+snli+paws+imdb,0.32598039215686275,0.573394495412844,0.5270758122743683,0.5915627996164909,0.8214285714285714,0.6086547507055503,0.4015140074466481,0.8590425531914894,0.8348968105065666,0.7062706270627063,0.43,0.09684439608269858
mnli+qnli+record+snli+paws+squad_v2,0.31862745098039214,0.6155963302752293,0.5270758122743683,0.513902205177373,0.8035714285714286,0.5931326434619003,0.36379954796186154,0.7819148936170213,0.4024390243902439,0.721947194719472,0.07,0.008161044613710556
mnli+qnli+record+snli+paws+winogrande,0.3161764705882353,0.5926605504587156,0.5270758122743683,0.49856184084372,0.8392857142857143,0.5888993414863594,0.3800802676043013,0.7340425531914894,0.2767354596622889,0.7242161716171617,0.43,0.04352557127312296
mnli+qnli+record+snli+squad_v2+hellaswag,0.32107843137254904,0.600611620795107,0.5270758122743683,0.5426653883029722,0.8035714285714286,0.5700846660395108,0.34606000107261653,0.7819148936170213,0.573170731707317,0.610973597359736,0.51,0.09303590859630033
mnli+qnli+record+snli+squad_v2+winogrande,0.31862745098039214,0.5941896024464832,0.5270758122743683,0.4784276126558006,0.8392857142857143,0.5710253998118533,0.3518740091661543,0.7845744680851063,0.5816135084427767,0.6095297029702971,0.38,0.03264417845484222
mnli+qnli+record+squad_v2+hellaswag+winogrande,0.32107843137254904,0.6180428134556575,0.5631768953068592,0.47746883988494726,0.7321428571428571,0.5338664158043274,0.4745204393100361,0.8776595744680851,0.849906191369606,0.6008663366336634,0.6,0.3781284004352557
mnli+qnli+snli+anli_r1+hellaswag+winogrande,0.32107843137254904,0.5342507645259938,0.5270758122743683,0.5608820709491851,0.8214285714285714,0.625587958607714,0.31229645323545074,0.8031914893617021,0.7514071294559099,0.6101485148514851,0.6,0.5228509249183896
mnli+qnli+snli+anli_r1+imdb+hellaswag,0.32598039215686275,0.41284403669724773,0.5270758122743683,0.6126558005752637,0.7857142857142857,0.6481655691439323,0.401108635808414,0.8590425531914894,0.8358348968105066,0.6262376237623762,0.53,0.5386289445048966
mnli+qnli+snli+anli_r1+imdb+squad_v2,0.32598039215686275,0.38073394495412843,0.5270758122743683,0.5618408437200384,0.8392857142857143,0.6580432737535278,0.3854830212657,0.8377659574468085,0.8320825515947468,0.6375825082508251,0.47,0.1795429815016322
mnli+qnli+snli+anli_r1+imdb+winogrande,0.3235294117647059,0.41712538226299695,0.5270758122743683,0.5925215723873442,0.8214285714285714,0.6622765757290687,0.4066251265537064,0.848404255319149,0.8348968105065666,0.6276815181518152,0.53,0.4499455930359086
mnli+qnli+snli+anli_r1+paws+hellaswag,0.32107843137254904,0.5871559633027523,0.5270758122743683,0.5675934803451582,0.7857142857142857,0.6566321730950141,0.3011052996248013,0.8218085106382979,0.6669793621013134,0.7207095709570958,0.49,0.27094668117519044
mnli+qnli+snli+anli_r1+paws+imdb,0.3235294117647059,0.5584097859327217,0.5270758122743683,0.5953978906999041,0.8214285714285714,0.6984948259642522,0.39164918396989545,0.8563829787234043,0.8358348968105066,0.6588283828382838,0.32,0.2252448313384113
mnli+qnli+snli+anli_r1+paws+squad_v2,0.31862745098039214,0.6061162079510704,0.5270758122743683,0.5206136145733461,0.8214285714285714,0.6679209783631233,0.2892321011994209,0.8138297872340425,0.7335834896810507,0.7238036303630363,0.29,0.041893362350380846
mnli+qnli+snli+anli_r1+paws+winogrande,0.32107843137254904,0.5770642201834862,0.5270758122743683,0.5340364333652924,0.8214285714285714,0.6712135465663217,0.3145218939253424,0.8085106382978723,0.6697936210131332,0.718440594059406,0.4,0.16213275299238303
mnli+qnli+snli+anli_r1+squad_v2+hellaswag,0.3235294117647059,0.5412844036697247,0.5270758122743683,0.5493767976989453,0.8214285714285714,0.6274694261523989,0.30853570211411707,0.7898936170212766,0.7617260787992496,0.6210808580858086,0.52,0.2578890097932535
mnli+qnli+snli+anli_r1+squad_v2+winogrande,0.32107843137254904,0.5382262996941896,0.5270758122743683,0.5186960690316395,0.8214285714285714,0.6354656632173095,0.3087147418493592,0.7978723404255319,0.7682926829268293,0.6208745874587459,0.48,0.1311207834602829
mnli+qnli+snli+imdb+hellaswag+winogrande,0.31862745098039214,0.4669724770642202,0.5270758122743683,0.585810162991371,0.8214285714285714,0.6015992474129821,0.38199651757344294,0.8563829787234043,0.8320825515947468,0.6091171617161716,0.65,0.6196953210010882
mnli+qnli+snli+imdb+squad_v2+hellaswag,0.3235294117647059,0.44067278287461775,0.5270758122743683,0.5819750719079578,0.8214285714285714,0.599247412982126,0.3556731157686451,0.8457446808510638,0.8320825515947468,0.614480198019802,0.63,0.4085963003264418
mnli+qnli+snli+imdb+squad_v2+winogrande,0.3235294117647059,0.45932721712538227,0.5270758122743683,0.5254074784276127,0.8392857142857143,0.6161806208842897,0.38323474367340893,0.8457446808510638,0.8292682926829268,0.6239686468646864,0.58,0.2616974972796518
mnli+qnli+snli+paws+hellaswag+winogrande,0.3161764705882353,0.591743119266055,0.5270758122743683,0.5436241610738255,0.8214285714285714,0.6133584195672624,0.36211575506098787,0.7340425531914894,0.325515947467167,0.726897689768977,0.63,0.35527747551686617
mnli+qnli+snli+paws+imdb+hellaswag,0.31862745098039214,0.5685015290519878,0.5270758122743683,0.6059443911792906,0.8035714285714286,0.6429915333960489,0.38949711654235497,0.8670212765957447,0.8330206378986866,0.695957095709571,0.61,0.4689880304678999
mnli+qnli+snli+paws+imdb+squad_v2,0.31862745098039214,0.5877675840978593,0.5270758122743683,0.5522531160115053,0.8214285714285714,0.6589840075258702,0.3737170161748581,0.851063829787234,0.8386491557223265,0.6796617161716172,0.41,0.0941240478781284
mnli+qnli+snli+paws+imdb+winogrande,0.31862745098039214,0.563302752293578,0.5270758122743683,0.5685522531160115,0.8214285714285714,0.6523988711194731,0.3964536646266647,0.8617021276595744,0.8330206378986866,0.6949257425742574,0.53,0.3133841131664853
mnli+qnli+snli+paws+squad_v2+hellaswag,0.31862745098039214,0.6103975535168196,0.5270758122743683,0.5110258868648131,0.8214285714285714,0.6190028222013171,0.3519657673550264,0.7712765957446809,0.4437148217636023,0.7291666666666666,0.48,0.11588683351468988
mnli+qnli+snli+paws+squad_v2+winogrande,0.3161764705882353,0.6085626911314985,0.5270758122743683,0.4937679769894535,0.8214285714285714,0.6340545625587959,0.3576100354167433,0.7819148936170213,0.4343339587242026,0.7277227722772277,0.42,0.046789989118607184
mnli+qnli+snli+squad_v2+hellaswag+winogrande,0.3161764705882353,0.5743119266055046,0.5270758122743683,0.5110258868648131,0.8214285714285714,0.5870178739416745,0.3403808670606498,0.7659574468085106,0.6022514071294559,0.6070544554455446,0.64,0.3411316648531012
mnli+qnli+sst2+anli_r1+hellaswag+winogrande,0.3333333333333333,0.5467889908256881,0.5956678700361011,0.5685522531160115,0.8035714285714286,0.5846660395108184,0.45682099776869883,0.898936170212766,0.8761726078799249,0.5678630363036303,0.68,0.6300326441784548
mnli+qnli+sst2+anli_r1+imdb+hellaswag,0.34558823529411764,0.4834862385321101,0.5812274368231047,0.6193672099712368,0.7857142857142857,0.5973659454374413,0.5117940499043613,0.9042553191489362,0.8939962476547842,0.5835396039603961,0.66,0.6327529923830251
mnli+qnli+sst2+anli_r1+imdb+squad_v2,0.3382352941176471,0.4525993883792049,0.628158844765343,0.5752636625119847,0.8214285714285714,0.59689557855127,0.5199719798453913,0.9042553191489362,0.8939962476547842,0.6082920792079208,0.58,0.5424374319912949
mnli+qnli+sst2+anli_r1+imdb+winogrande,0.33578431372549017,0.46422018348623856,0.5992779783393501,0.5848513902205177,0.8035714285714286,0.5973659454374413,0.522175225096627,0.898936170212766,0.8939962476547842,0.5907590759075908,0.63,0.6186071817192601
mnli+qnli+sst2+anli_r1+paws+hellaswag,0.33088235294117646,0.5923547400611621,0.5992779783393501,0.5493767976989453,0.7857142857142857,0.5851364063969896,0.4706638721764784,0.8909574468085106,0.873358348968105,0.6955445544554455,0.63,0.5826985854189336
mnli+qnli+sst2+anli_r1+paws+imdb,0.33578431372549017,0.5654434250764526,0.6064981949458483,0.5925215723873442,0.8035714285714286,0.6039510818438382,0.5309128818542421,0.898936170212766,0.8939962476547842,0.6208745874587459,0.52,0.5408052230685527
mnli+qnli+sst2+anli_r1+paws+squad_v2,0.3382352941176471,0.6070336391437309,0.631768953068592,0.5330776605944392,0.8035714285714286,0.5827845719661335,0.46800532704013514,0.8962765957446809,0.873358348968105,0.691006600660066,0.45,0.2513601741022851
mnli+qnli+sst2+anli_r1+paws+winogrande,0.3333333333333333,0.5865443425076453,0.6137184115523465,0.548418024928092,0.8035714285714286,0.5841956726246472,0.48604267305514165,0.8936170212765957,0.8714821763602252,0.6941006600660066,0.55,0.48313384113166485
mnli+qnli+sst2+anli_r1+squad_v2+hellaswag,0.33578431372549017,0.5553516819571865,0.6101083032490975,0.5532118887823586,0.8214285714285714,0.5846660395108184,0.43630316346732845,0.8882978723404256,0.874296435272045,0.5837458745874587,0.63,0.5903155603917302
mnli+qnli+sst2+anli_r1+squad_v2+winogrande,0.3382352941176471,0.5513761467889908,0.6209386281588448,0.5474592521572388,0.8214285714285714,0.5865475070555033,0.45587535259775713,0.8936170212765957,0.873358348968105,0.588490099009901,0.61,0.49455930359085964
mnli+qnli+sst2+imdb+hellaswag+winogrande,0.3333333333333333,0.4837920489296636,0.5342960288808665,0.6069031639501438,0.75,0.5898400752587017,0.503186767216087,0.9175531914893617,0.9108818011257036,0.5686881188118812,0.7,0.6556039173014145
mnli+qnli+sst2+imdb+squad_v2+hellaswag,0.3382352941176471,0.4853211009174312,0.5848375451263538,0.5685522531160115,0.7321428571428571,0.5860771401693321,0.4471934903521061,0.9148936170212766,0.9090056285178236,0.5835396039603961,0.66,0.6267682263329706
mnli+qnli+sst2+imdb+squad_v2+winogrande,0.35049019607843135,0.4969418960244648,0.5703971119133574,0.5493767976989453,0.7678571428571429,0.5893697083725306,0.447379918366876,0.9148936170212766,0.9033771106941839,0.5917904290429042,0.63,0.5642002176278563
mnli+qnli+sst2+paws+hellaswag+winogrande,0.3284313725490196,0.5886850152905199,0.555956678700361,0.535953978906999,0.7678571428571429,0.5611476952022577,0.5600698330196336,0.8962765957446809,0.8864915572232646,0.7136963696369637,0.62,0.545157780195865
