combo,mrpc,boolq,rte,cola,cb,scitail,cr,rotten_tomatoes,multirc,copa,piqa
mnli+qnli+sst2+snli+imdb+hellaswag+winogrande,0.33088235294117646,0.24831804281345565,0.5270758122743683,0.5973154362416108,0.8392857142857143,0.6251175917215428,0.8590425531914894,0.8583489681050657,0.5928217821782178,0.64,0.6294885745375408
mnli+qnli+sst2+snli+paws+hellaswag+winogrande,0.3235294117647059,0.5776758409785933,0.5270758122743683,0.5570469798657718,0.8214285714285714,0.6514581373471308,0.8430851063829787,0.8348968105065666,0.6949257425742574,0.64,0.5255712731229597
mnli+qnli+sst2+snli+paws+imdb+hellaswag,0.32598039215686275,0.5363914373088685,0.5270758122743683,0.5944391179290508,0.8035714285714286,0.674035747883349,0.8670212765957447,0.8639774859287055,0.6590346534653465,0.6,0.5609357997823722
mnli+qnli+sst2+snli+paws+imdb+winogrande,0.3235294117647059,0.527217125382263,0.5270758122743683,0.5781399808245445,0.8392857142857143,0.687206020696143,0.8617021276595744,0.8630393996247655,0.6623349834983498,0.57,0.4956474428726877
mnli+qqp+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4798165137614679,0.8194945848375451,0.6097794822627037,0.7678571428571429,0.8518344308560677,0.8617021276595744,0.8480300187617261,0.6472772277227723,0.62,0.5854189336235038
mnli+qqp+record+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.38287461773700304,0.7906137184115524,0.6337488015340365,0.7142857142857143,0.8565380997177798,0.8803191489361702,0.8677298311444653,0.6237623762376238,0.67,0.6126224156692056
mnli+qqp+record+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.5070336391437309,0.8086642599277978,0.5503355704697986,0.75,0.8617121354656632,0.848404255319149,0.8180112570356473,0.6528465346534653,0.58,0.3498367791077258
mnli+qqp+record+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.48990825688073397,0.8194945848375451,0.6241610738255033,0.7142857142857143,0.8560677328316086,0.875,0.8677298311444653,0.6505775577557755,0.52,0.41947769314472255
mnli+qqp+record+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.47889908256880737,0.8122743682310469,0.6011505273250239,0.7142857142857143,0.852304797742239,0.8723404255319149,0.8611632270168855,0.6522277227722773,0.48,0.2676822633297062
mnli+qqp+record+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4963302752293578,0.7148014440433214,0.6088207094918504,0.5,0.7761053621825024,0.8936170212765957,0.874296435272045,0.6466584158415841,0.62,0.455930359085963
mnli+qqp+record+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.22996941896024464,0.5667870036101083,0.6088207094918504,0.875,0.8264346190028222,0.8324468085106383,0.8283302063789869,0.6289191419141914,0.26,0.3906420021762786
mnli+qqp+record+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.490519877675841,0.5740072202166066,0.5915627996164909,0.8035714285714286,0.8269049858889934,0.8138297872340425,0.7842401500938087,0.6656353135313532,0.22,0.24374319912948858
mnli+qqp+record+snli+anli_r1+paws+imdb,0.3161764705882353,0.4584097859327217,0.5848375451263538,0.6059443911792906,0.8571428571428571,0.8264346190028222,0.848404255319149,0.8330206378986866,0.6454207920792079,0.16,0.1985854189336235
mnli+qqp+record+snli+anli_r1+paws+winogrande,0.3161764705882353,0.4837920489296636,0.5740072202166066,0.5474592521572388,0.875,0.8250235183443085,0.7925531914893617,0.7786116322701688,0.6613036303630363,0.21,0.16376496191512513
mnli+qqp+record+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.2798165137614679,0.628158844765343,0.6040268456375839,0.8392857142857143,0.8325493885230479,0.8271276595744681,0.8255159474671669,0.6400577557755776,0.58,0.5505984766050055
mnli+qqp+record+snli+paws+hellaswag+winogrande,0.3161764705882353,0.4984709480122324,0.628158844765343,0.5618408437200384,0.8571428571428571,0.8381937911571026,0.800531914893617,0.6397748592870544,0.6689356435643564,0.51,0.32100108813928185
mnli+qqp+record+snli+paws+imdb+hellaswag,0.3161764705882353,0.4758409785932722,0.631768953068592,0.6097794822627037,0.8392857142857143,0.8339604891815616,0.8404255319148937,0.8377110694183865,0.6553217821782178,0.48,0.3857453754080522
mnli+qqp+record+snli+paws+imdb+winogrande,0.3161764705882353,0.47217125382263,0.6353790613718412,0.5925215723873442,0.8571428571428571,0.8320790216368767,0.8351063829787234,0.8292682926829268,0.6507838283828383,0.46,0.2720348204570185
mnli+qqp+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.17584097859327216,0.5703971119133574,0.6040268456375839,0.875,0.8269049858889934,0.8297872340425532,0.8292682926829268,0.5691006600660066,0.16,0.4630032644178455
mnli+qqp+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4782874617737003,0.5703971119133574,0.5656759348034516,0.8392857142857143,0.8207902163687676,0.8058510638297872,0.776735459662289,0.665016501650165,0.11,0.3585418933623504
mnli+qqp+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.44128440366972477,0.5884476534296029,0.6126558005752637,0.8214285714285714,0.823612417685795,0.8430851063829787,0.8414634146341463,0.6520214521452146,0.1,0.36996735582154516
mnli+qqp+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.43363914373088686,0.5992779783393501,0.5800575263662512,0.875,0.8240827845719662,0.8404255319148937,0.8330206378986866,0.6456270627062707,0.08,0.2986942328618063
mnli+qqp+snli+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.463914373088685,0.6425992779783394,0.5781399808245445,0.875,0.8325493885230479,0.8377659574468085,0.8320825515947468,0.6534653465346535,0.39,0.47606093579978237
mnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,0.31862745098039214,0.22874617737003058,0.7870036101083032,0.6184084372003835,0.6964285714285714,0.8443085606773283,0.8962765957446809,0.8930581613508443,0.5542491749174917,0.69,0.6447225244831338
mnli+qqp+sst2+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4889908256880734,0.8303249097472925,0.5723873441994247,0.75,0.8504233301975541,0.8856382978723404,0.8714821763602252,0.6516089108910891,0.61,0.5609357997823722
mnli+qqp+sst2+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.45015290519877676,0.8194945848375451,0.6069031639501438,0.6785714285714286,0.8381937911571026,0.898936170212766,0.8930581613508443,0.64253300330033,0.6,0.5854189336235038
mnli+qqp+sst2+anli_r1+paws+imdb+winogrande,0.31862745098039214,0.45198776758409787,0.8158844765342961,0.5925215723873442,0.6785714285714286,0.8269049858889934,0.8936170212765957,0.8864915572232646,0.6458333333333334,0.58,0.5016322089227421
mnli+qqp+sst2+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.46422018348623856,0.7220216606498195,0.6049856184084372,0.5178571428571429,0.6434619002822202,0.9042553191489362,0.9052532833020638,0.6458333333333334,0.65,0.6077257889009793
mnli+qqp+sst2+record+anli_r1+hellaswag+winogrande,0.31862745098039214,0.39785932721712536,0.7942238267148014,0.5848513902205177,0.6964285714285714,0.8537158984007526,0.8962765957446809,0.8761726078799249,0.6377887788778878,0.67,0.5783460282916213
mnli+qqp+sst2+record+anli_r1+imdb+hellaswag,0.31862745098039214,0.26636085626911316,0.779783393501805,0.6404602109300096,0.6071428571428571,0.8424270931326434,0.9069148936170213,0.9024390243902439,0.6047854785478548,0.64,0.5919477693144722
mnli+qqp+sst2+record+anli_r1+imdb+winogrande,0.31862745098039214,0.26422018348623855,0.7833935018050542,0.6088207094918504,0.6071428571428571,0.8377234242709313,0.9042553191489362,0.8977485928705441,0.6045792079207921,0.59,0.5054406964091404
mnli+qqp+sst2+record+anli_r1+paws+hellaswag,0.3161764705882353,0.5003058103975535,0.8231046931407943,0.5877277085330777,0.6964285714285714,0.8532455315145814,0.8936170212765957,0.8780487804878049,0.6542904290429042,0.57,0.3607181719260065
mnli+qqp+sst2+record+anli_r1+paws+imdb,0.31862745098039214,0.4672782874617737,0.8086642599277978,0.613614573346117,0.6071428571428571,0.8278457196613358,0.898936170212766,0.8949343339587242,0.6427392739273927,0.47,0.2986942328618063
mnli+qqp+sst2+record+anli_r1+paws+winogrande,0.3161764705882353,0.4889908256880734,0.8122743682310469,0.5704697986577181,0.6785714285714286,0.8494825964252116,0.8882978723404256,0.8696060037523452,0.647483498349835,0.49,0.2306855277475517
mnli+qqp+sst2+record+imdb+hellaswag+winogrande,0.3161764705882353,0.318348623853211,0.7220216606498195,0.6155321188878236,0.48214285714285715,0.7742238946378175,0.9148936170212766,0.9080675422138836,0.6045792079207921,0.67,0.6202393906420022
mnli+qqp+sst2+record+paws+hellaswag+winogrande,0.3161764705882353,0.5067278287461774,0.7148014440433214,0.5589645254074784,0.48214285714285715,0.8146754468485419,0.8936170212765957,0.8818011257035647,0.6532590759075908,0.63,0.4009793253536453
mnli+qqp+sst2+record+paws+imdb+hellaswag,0.3161764705882353,0.4877675840978593,0.7003610108303249,0.6021093000958773,0.44642857142857145,0.7596425211665099,0.9122340425531915,0.9090056285178236,0.6472772277227723,0.61,0.45701849836779107
mnli+qqp+sst2+record+paws+imdb+winogrande,0.3161764705882353,0.4749235474006116,0.7075812274368231,0.5800575263662512,0.5,0.7041392285983067,0.9122340425531915,0.9052532833020638,0.6458333333333334,0.56,0.31664853101196955
mnli+qqp+sst2+record+snli+anli_r1+hellaswag,0.3161764705882353,0.22110091743119267,0.5667870036101083,0.5982742090124641,0.8392857142857143,0.8292568203198495,0.824468085106383,0.8264540337711069,0.6450082508250825,0.25,0.41512513601741025
mnli+qqp+sst2+record+snli+anli_r1+imdb,0.3161764705882353,0.07920489296636085,0.5703971119133574,0.6145733461169702,0.8571428571428571,0.8297271872060207,0.8590425531914894,0.8564727954971857,0.5453795379537953,0.13,0.3367791077257889
mnli+qqp+sst2+record+snli+anli_r1+paws,0.3161764705882353,0.47003058103975537,0.5848375451263538,0.5723873441994247,0.8571428571428571,0.8334901222953904,0.8297872340425532,0.8264540337711069,0.6501650165016502,0.1,0.14907508161044614
mnli+qqp+sst2+record+snli+anli_r1+winogrande,0.3161764705882353,0.23486238532110093,0.5848375451263538,0.5781399808245445,0.8571428571428571,0.8240827845719662,0.8271276595744681,0.8264540337711069,0.6441831683168316,0.18,0.33623503808487487
mnli+qqp+sst2+record+snli+hellaswag+winogrande,0.3161764705882353,0.29510703363914376,0.628158844765343,0.5771812080536913,0.8392857142857143,0.8358419567262465,0.824468085106383,0.8255159474671669,0.6462458745874587,0.56,0.5212187159956474
mnli+qqp+sst2+record+snli+imdb+hellaswag,0.3161764705882353,0.13914373088685014,0.631768953068592,0.6145733461169702,0.8035714285714286,0.8254938852304797,0.8537234042553191,0.8564727954971857,0.5583745874587459,0.5,0.5315560391730142
mnli+qqp+sst2+record+snli+imdb+winogrande,0.3161764705882353,0.1489296636085627,0.631768953068592,0.5982742090124641,0.8035714285714286,0.8222013170272813,0.8563829787234043,0.8583489681050657,0.5697194719471947,0.48,0.4722524483133841
mnli+qqp+sst2+record+snli+paws+hellaswag,0.3161764705882353,0.4883792048929664,0.6425992779783394,0.5781399808245445,0.8214285714285714,0.8358419567262465,0.8297872340425532,0.8255159474671669,0.6584158415841584,0.44,0.3117519042437432
mnli+qqp+sst2+record+snli+paws+imdb,0.3161764705882353,0.4382262996941896,0.6353790613718412,0.588686481303931,0.7857142857142857,0.8226716839134525,0.8537234042553191,0.8602251407129456,0.6375825082508251,0.37,0.279651795429815
mnli+qqp+sst2+record+snli+paws+winogrande,0.3161764705882353,0.4785932721712538,0.6353790613718412,0.5599232981783318,0.8035714285714286,0.8320790216368767,0.8377659574468085,0.8311444652908068,0.6528465346534653,0.4,0.22470076169749728
mnli+qqp+sst2+snli+anli_r1+hellaswag+winogrande,0.3161764705882353,0.1691131498470948,0.5740072202166066,0.588686481303931,0.875,0.8264346190028222,0.824468085106383,0.8217636022514071,0.6087046204620462,0.24,0.4102285092491839
mnli+qqp+sst2+snli+anli_r1+imdb+hellaswag,0.3161764705882353,0.06024464831804281,0.5812274368231047,0.6126558005752637,0.8571428571428571,0.8287864534336783,0.848404255319149,0.8583489681050657,0.4428630363036304,0.21,0.3808487486398259
mnli+qqp+sst2+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.05504587155963303,0.5848375451263538,0.6021093000958773,0.8928571428571429,0.8264346190028222,0.8563829787234043,0.8545966228893058,0.4513201320132013,0.13,0.3291621327529924
mnli+qqp+sst2+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.45015290519877676,0.5776173285198556,0.5829338446788112,0.8392857142857143,0.823612417685795,0.8351063829787234,0.8292682926829268,0.6547029702970297,0.08,0.31120783460282914
mnli+qqp+sst2+snli+anli_r1+paws+imdb,0.3161764705882353,0.3529051987767584,0.5740072202166066,0.588686481303931,0.875,0.8301975540921919,0.8643617021276596,0.8555347091932458,0.629950495049505,0.05,0.22034820457018497
mnli+qqp+sst2+snli+anli_r1+paws+winogrande,0.3161764705882353,0.45382262996941897,0.6028880866425993,0.5675934803451582,0.875,0.823612417685795,0.8297872340425532,0.8283302063789869,0.648102310231023,0.08,0.22742110990206746
mnli+qqp+sst2+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.10122324159021406,0.6389891696750902,0.6011505273250239,0.8392857142857143,0.8269049858889934,0.851063829787234,0.8602251407129456,0.4709158415841584,0.42,0.5386289445048966
mnli+qqp+sst2+snli+paws+hellaswag+winogrande,0.3161764705882353,0.4685015290519878,0.6570397111913358,0.5714285714285714,0.8571428571428571,0.834901222953904,0.8271276595744681,0.8217636022514071,0.6547029702970297,0.38,0.4434167573449401
mnli+qqp+sst2+snli+paws+imdb+hellaswag,0.3161764705882353,0.4018348623853211,0.6389891696750902,0.5963566634707574,0.8392857142857143,0.8226716839134525,0.8590425531914894,0.8592870544090057,0.6400577557755776,0.26,0.4515778019586507
mnli+qqp+sst2+snli+paws+imdb+winogrande,0.3161764705882353,0.40642201834862385,0.6534296028880866,0.5848513902205177,0.8392857142857143,0.8198494825964252,0.8590425531914894,0.8583489681050657,0.6373762376237624,0.2,0.3781284004352557
mnli+record+anli_r1+paws+imdb+hellaswag+winogrande,0.5588235294117647,0.5886850152905199,0.5667870036101083,0.585810162991371,0.8214285714285714,0.8269049858889934,0.901595744680851,0.8724202626641651,0.673473597359736,0.64,0.6191512513601741
mnli+record+snli+anli_r1+imdb+hellaswag+winogrande,0.34558823529411764,0.4345565749235474,0.5270758122743683,0.6155321188878236,0.8928571428571429,0.8066792097836313,0.8430851063829787,0.8292682926829268,0.6208745874587459,0.66,0.573449401523395
mnli+record+snli+anli_r1+paws+hellaswag+winogrande,0.34558823529411764,0.6012232415902141,0.5270758122743683,0.5570469798657718,0.8392857142857143,0.8137347130761995,0.7978723404255319,0.5806754221388368,0.7112211221122112,0.61,0.24755168661588683
mnli+record+snli+anli_r1+paws+imdb+hellaswag,0.3431372549019608,0.5737003058103975,0.5270758122743683,0.6212847555129435,0.8035714285714286,0.8118532455315146,0.848404255319149,0.8424015009380863,0.6524339933993399,0.58,0.3258977149075082
mnli+record+snli+anli_r1+paws+imdb+winogrande,0.35294117647058826,0.5718654434250765,0.5270758122743683,0.5877277085330777,0.8928571428571429,0.8071495766698025,0.848404255319149,0.8395872420262664,0.6489273927392739,0.51,0.19804134929270947
mnli+record+snli+paws+imdb+hellaswag+winogrande,0.4068627450980392,0.5788990825688073,0.5270758122743683,0.5944391179290508,0.8928571428571429,0.8099717779868297,0.8377659574468085,0.8236397748592871,0.6813118811881188,0.64,0.3852013057671382
mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3431372549019608,0.5611620795107034,0.5270758122743683,0.5915627996164909,0.8571428571428571,0.8137347130761995,0.8377659574468085,0.8311444652908068,0.6507838283828383,0.6,0.529923830250272
mnli+sst2+anli_r1+paws+imdb+hellaswag+winogrande,0.5073529411764706,0.5645259938837921,0.5848375451263538,0.6021093000958773,0.75,0.8250235183443085,0.901595744680851,0.8939962476547842,0.6084983498349835,0.66,0.6681175190424374
mnli+sst2+record+anli_r1+imdb+hellaswag+winogrande,0.5833333333333334,0.4938837920489297,0.5703971119133574,0.6088207094918504,0.6607142857142857,0.8283160865475071,0.9095744680851063,0.899624765478424,0.590552805280528,0.68,0.6719260065288357
mnli+sst2+record+anli_r1+paws+imdb+hellaswag,0.5637254901960784,0.5844036697247706,0.5884476534296029,0.6164908916586769,0.7142857142857143,0.823612417685795,0.9069148936170213,0.8958724202626641,0.6179867986798679,0.63,0.6186071817192601
mnli+sst2+record+anli_r1+paws+imdb+winogrande,0.5686274509803921,0.5755351681957187,0.5956678700361011,0.5695110258868649,0.6964285714285714,0.8240827845719662,0.9069148936170213,0.8921200750469043,0.6181930693069307,0.58,0.5310119695321001
mnli+sst2+record+paws+imdb+hellaswag+winogrande,0.6102941176470589,0.5807339449541284,0.5415162454873647,0.5934803451581975,0.5892857142857143,0.8109125117591721,0.9202127659574468,0.9099437148217636,0.6268564356435643,0.64,0.6218715995647442
mnli+sst2+record+snli+anli_r1+hellaswag+winogrande,0.3700980392156863,0.46299694189602447,0.5270758122743683,0.5906040268456376,0.8928571428571429,0.8095014111006585,0.8297872340425532,0.8245778611632271,0.630569306930693,0.62,0.5233949945593036
mnli+sst2+record+snli+anli_r1+imdb+hellaswag,0.3799019607843137,0.26330275229357797,0.5270758122743683,0.6174496644295302,0.875,0.8057384760112888,0.851063829787234,0.8555347091932458,0.6122112211221122,0.62,0.5500544069640914
mnli+sst2+record+snli+anli_r1+imdb+winogrande,0.375,0.27492354740061165,0.5270758122743683,0.6030680728667306,0.875,0.8076199435559737,0.8590425531914894,0.8555347091932458,0.616542904290429,0.58,0.4657236126224157
mnli+sst2+record+snli+anli_r1+paws+hellaswag,0.34068627450980393,0.590519877675841,0.5270758122743683,0.5771812080536913,0.8392857142857143,0.812793979303857,0.8324468085106383,0.8283302063789869,0.673473597359736,0.57,0.2426550598476605
mnli+sst2+record+snli+anli_r1+paws+imdb,0.3627450980392157,0.5547400611620795,0.5270758122743683,0.588686481303931,0.875,0.8066792097836313,0.8670212765957447,0.8555347091932458,0.659447194719472,0.45,0.21436343852013057
mnli+sst2+record+snli+anli_r1+paws+winogrande,0.3480392156862745,0.5770642201834862,0.5270758122743683,0.5714285714285714,0.8928571428571429,0.8118532455315146,0.8351063829787234,0.8283302063789869,0.6757425742574258,0.52,0.15995647442872687
mnli+sst2+record+snli+imdb+hellaswag+winogrande,0.4485294117647059,0.35718654434250763,0.5270758122743683,0.6011505273250239,0.8571428571428571,0.8113828786453434,0.8590425531914894,0.8555347091932458,0.6097359735973598,0.68,0.6229597388465724
mnli+sst2+record+snli+paws+hellaswag+winogrande,0.46568627450980393,0.5896024464831804,0.5270758122743683,0.5618408437200384,0.875,0.8137347130761995,0.8297872340425532,0.8133208255159474,0.6976072607260726,0.62,0.31664853101196955
mnli+sst2+record+snli+paws+imdb+hellaswag,0.4166666666666667,0.5694189602446483,0.5270758122743683,0.6059443911792906,0.875,0.8146754468485419,0.8563829787234043,0.8564727954971857,0.6547029702970297,0.61,0.39336235038084877
mnli+sst2+record+snli+paws+imdb+winogrande,0.4215686274509804,0.5584097859327217,0.5270758122743683,0.5867689357622243,0.8571428571428571,0.8132643461900282,0.8617021276595744,0.8592870544090057,0.6598597359735974,0.58,0.27475516866158867
mnli+sst2+snli+anli_r1+imdb+hellaswag+winogrande,0.38480392156862747,0.22293577981651377,0.5270758122743683,0.6078619367209971,0.8928571428571429,0.8095014111006585,0.8563829787234043,0.8536585365853658,0.5627062706270627,0.6,0.6001088139281828
mnli+sst2+snli+anli_r1+paws+hellaswag+winogrande,0.34558823529411764,0.572782874617737,0.5270758122743683,0.5771812080536913,0.8928571428571429,0.8151458137347131,0.8324468085106383,0.8236397748592871,0.654496699669967,0.52,0.47606093579978237
mnli+sst2+snli+anli_r1+paws+imdb+hellaswag,0.35784313725490197,0.536085626911315,0.5270758122743683,0.5992329817833174,0.875,0.8066792097836313,0.851063829787234,0.8536585365853658,0.6575907590759076,0.44,0.49020674646354734
mnli+sst2+snli+anli_r1+paws+imdb+winogrande,0.36764705882352944,0.5201834862385321,0.5270758122743683,0.5867689357622243,0.8928571428571429,0.8080903104421449,0.8617021276595744,0.8564727954971857,0.6604785478547854,0.38,0.40696409140369966
mnli+sst2+snli+paws+imdb+hellaswag+winogrande,0.3382352941176471,0.5477064220183486,0.5306859205776173,0.5953978906999041,0.875,0.8132643461900282,0.8563829787234043,0.8545966228893058,0.6526402640264026,0.65,0.6011969532100109
qnli+qqp+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4932721712538226,0.47653429602888087,0.5925215723873442,0.375,0.5936030103480715,0.8829787234042553,0.8658536585365854,0.6270627062706271,0.65,0.5174102285092492
qnli+qqp+record+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.44954128440366975,0.47653429602888087,0.5953978906999041,0.4107142857142857,0.5964252116650988,0.8882978723404256,0.8724202626641651,0.6196369636963697,0.65,0.545157780195865
qnli+qqp+record+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.5061162079510704,0.47653429602888087,0.4678811121764142,0.4107142857142857,0.5818438381937912,0.8563829787234043,0.8339587242026266,0.6445957095709571,0.54,0.2616974972796518
qnli+qqp+record+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.4963302752293578,0.47653429602888087,0.5963566634707574,0.39285714285714285,0.5959548447789276,0.8936170212765957,0.873358348968105,0.6357260726072608,0.52,0.34276387377584333
qnli+qqp+record+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4957186544342508,0.47653429602888087,0.5675934803451582,0.35714285714285715,0.5950141110065852,0.8882978723404256,0.875234521575985,0.6326320132013201,0.43,0.191512513601741
qnli+qqp+record+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4966360856269113,0.4729241877256318,0.5148609779482263,0.35714285714285715,0.5874882408278457,0.8882978723404256,0.8705440900562852,0.630569306930693,0.57,0.39336235038084877
qnli+qqp+record+snli+anli_r1+hellaswag+winogrande,0.3161764705882353,0.43883792048929665,0.779783393501805,0.5627996164908916,0.4642857142857143,0.5870178739416745,0.7526595744680851,0.7523452157598499,0.647483498349835,0.45,0.4205658324265506
qnli+qqp+record+snli+anli_r1+imdb+hellaswag,0.3161764705882353,0.3394495412844037,0.776173285198556,0.6049856184084372,0.44642857142857145,0.6001881467544685,0.848404255319149,0.8470919324577861,0.6396452145214522,0.47,0.4434167573449401
qnli+qqp+record+snli+anli_r1+imdb+winogrande,0.3161764705882353,0.3504587155963303,0.7617328519855595,0.5704697986577181,0.44642857142857145,0.6001881467544685,0.8430851063829787,0.8377110694183865,0.6398514851485149,0.41,0.3628944504896627
qnli+qqp+record+snli+anli_r1+paws+hellaswag,0.3161764705882353,0.5,0.7870036101083032,0.5608820709491851,0.5178571428571429,0.5931326434619003,0.7473404255319149,0.6876172607879925,0.6557343234323433,0.22,0.2252448313384113
qnli+qqp+record+snli+anli_r1+paws+imdb,0.3161764705882353,0.4724770642201835,0.7870036101083032,0.576222435282838,0.48214285714285715,0.59689557855127,0.8218085106382979,0.8236397748592871,0.6526402640264026,0.21,0.17736670293797607
qnli+qqp+record+snli+anli_r1+paws+winogrande,0.3161764705882353,0.4886850152905199,0.7906137184115524,0.5445829338446788,0.5,0.5936030103480715,0.773936170212766,0.699812382739212,0.6577970297029703,0.18,0.11425462459194777
qnli+qqp+record+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.3889908256880734,0.7653429602888087,0.5790987535953979,0.42857142857142855,0.5978363123236125,0.8882978723404256,0.8696060037523452,0.6392326732673267,0.59,0.4885745375408052
qnli+qqp+record+snli+paws+hellaswag+winogrande,0.3161764705882353,0.4957186544342508,0.7653429602888087,0.5215723873441994,0.44642857142857145,0.5827845719661335,0.8537234042553191,0.8283302063789869,0.6575907590759076,0.35,0.26659412404787813
qnli+qqp+record+snli+paws+imdb+hellaswag,0.3161764705882353,0.4883792048929664,0.7581227436823105,0.573346116970278,0.44642857142857145,0.5926622765757291,0.8829787234042553,0.8621013133208255,0.654496699669967,0.41,0.3324265505984766
qnli+qqp+record+snli+paws+imdb+winogrande,0.3161764705882353,0.481039755351682,0.7581227436823105,0.5493767976989453,0.42857142857142855,0.5921919096895578,0.8803191489361702,0.8630393996247655,0.648102310231023,0.33,0.21218715995647444
qnli+qqp+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.2874617737003058,0.7689530685920578,0.5810162991371045,0.4642857142857143,0.5964252116650988,0.8138297872340425,0.8245778611632271,0.6190181518151815,0.34,0.4455930359085963
qnli+qqp+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4834862385321101,0.7978339350180506,0.5570469798657718,0.5178571428571429,0.5917215428033866,0.7579787234042553,0.6388367729831145,0.6553217821782178,0.17,0.34494015233949943
qnli+qqp+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.4654434250764526,0.8050541516245487,0.5944391179290508,0.5,0.6124176857949201,0.8218085106382979,0.8236397748592871,0.6571782178217822,0.2,0.36887921653971706
qnli+qqp+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.45749235474006117,0.7978339350180506,0.5647171620325983,0.5,0.6331138287864534,0.8191489361702128,0.8255159474671669,0.6516089108910891,0.19,0.2992383025027203
qnli+qqp+snli+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4706422018348624,0.7689530685920578,0.573346116970278,0.4107142857142857,0.5936030103480715,0.8617021276595744,0.8574108818011257,0.6505775577557755,0.31,0.43307943416757344
qnli+qqp+sst2+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.3605504587155963,0.47653429602888087,0.585810162991371,0.32142857142857145,0.5954844778927564,0.9148936170212766,0.9033771106941839,0.596947194719472,0.67,0.5963003264417845
qnli+qqp+sst2+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.4996941896024465,0.47653429602888087,0.5570469798657718,0.35714285714285715,0.5888993414863594,0.8936170212765957,0.8808630393996247,0.6309818481848185,0.64,0.49455930359085964
qnli+qqp+sst2+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.4828746177370031,0.47653429602888087,0.5992329817833174,0.30357142857142855,0.6091251175917215,0.9122340425531915,0.9052532833020638,0.6313943894389439,0.62,0.5119695321001088
qnli+qqp+sst2+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.4706422018348624,0.47653429602888087,0.5877277085330777,0.30357142857142855,0.6274694261523989,0.9175531914893617,0.9033771106941839,0.6359323432343235,0.57,0.39934711643090315
qnli+qqp+sst2+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.4813455657492355,0.4729241877256318,0.5867689357622243,0.23214285714285715,0.590310442144873,0.9069148936170213,0.9015009380863039,0.6318069306930693,0.66,0.5527747551686616
qnli+qqp+sst2+record+anli_r1+hellaswag+winogrande,0.3161764705882353,0.4547400611620795,0.47653429602888087,0.5666347075743049,0.4107142857142857,0.5931326434619003,0.9069148936170213,0.8986866791744841,0.6198432343234324,0.65,0.4972796517954298
qnli+qqp+sst2+record+anli_r1+imdb+hellaswag,0.3161764705882353,0.37737003058103974,0.47653429602888087,0.6069031639501438,0.3392857142857143,0.5973659454374413,0.9202127659574468,0.9080675422138836,0.621493399339934,0.65,0.5228509249183896
qnli+qqp+sst2+record+anli_r1+imdb+winogrande,0.3161764705882353,0.37920489296636084,0.47653429602888087,0.5790987535953979,0.32142857142857145,0.5983066792097836,0.9175531914893617,0.9043151969981238,0.6167491749174917,0.57,0.411860718171926
qnli+qqp+sst2+record+anli_r1+paws+hellaswag,0.3161764705882353,0.5110091743119266,0.47653429602888087,0.5704697986577181,0.35714285714285715,0.5926622765757291,0.8936170212765957,0.8949343339587242,0.6379950495049505,0.54,0.2807399347116431
