method,combo,n_tasks,target,best_coef,best_acc,nai,sar,sar_iso
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,cola,0.1,0.6318312559923298,-0.1942857142857146,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,cb,0.9500000000000001,0.8392857142857143,1.175,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,scitail,0.2,0.8231420507996237,0.8551587301587301,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,cr,0.1,0.8776595744680851,0.9222614840989398,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,rotten_tomatoes,0.1,0.8649155722326454,0.9184782608695652,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,multirc,0.05,0.5171204620462047,0.18584952665670168,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,copa,0.15000000000000002,0.71,0.911111111111111,,
base,mnli+anli_r1+imdb+hellaswag+winogrande,5,piqa,0.15000000000000002,0.6898803046789989,0.7471554993678886,,
base,mnli+anli_r1+imdb+winogrande,4,mrpc,0.15000000000000002,0.4950980392156863,0.5813953488372093,,
base,mnli+anli_r1+imdb+winogrande,4,boolq,0.05,0.5159021406727828,0.2914642609299097,,
base,mnli+anli_r1+imdb+winogrande,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+anli_r1+imdb+winogrande,4,cola,0.1,0.6212847555129435,-0.25714285714285706,,
base,mnli+anli_r1+imdb+winogrande,4,cb,1.1,0.8392857142857143,1.175,,
base,mnli+anli_r1+imdb+winogrande,4,scitail,0.2,0.823612417685795,0.8556547619047619,,
base,mnli+anli_r1+imdb+winogrande,4,cr,0.1,0.8670212765957447,0.9081272084805655,,
base,mnli+anli_r1+imdb+winogrande,4,rotten_tomatoes,0.1,0.8602251407129456,0.9116847826086959,,
base,mnli+anli_r1+imdb+winogrande,4,multirc,0.05,0.5051567656765676,0.15695067264573992,,
base,mnli+anli_r1+imdb+winogrande,4,copa,0.15000000000000002,0.65,0.7777777777777778,,
base,mnli+anli_r1+imdb+winogrande,4,piqa,0.15000000000000002,0.545157780195865,0.41087231352718073,,
base,mnli+anli_r1+paws,3,mrpc,0.1,0.39705882352941174,0.46511627906976744,,
base,mnli+anli_r1+paws,3,boolq,0.05,0.5957186544342508,0.472588480222068,,
base,mnli+anli_r1+paws,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+anli_r1+paws,3,cola,0.1,0.5915627996164909,-0.4342857142857143,,
base,mnli+anli_r1+paws,3,cb,0.9500000000000001,0.8214285714285714,1.15,,
base,mnli+anli_r1+paws,3,scitail,0.2,0.823612417685795,0.8556547619047619,,
base,mnli+anli_r1+paws,3,cr,0.1,0.848404255319149,0.8833922261484101,,
base,mnli+anli_r1+paws,3,rotten_tomatoes,0.1,0.7345215759849906,0.7296195652173912,,
base,mnli+anli_r1+paws,3,multirc,0.2,0.7365924092409241,0.7159940209267563,,
base,mnli+anli_r1+paws,3,copa,0.2,0.07,-0.5111111111111111,,
base,mnli+anli_r1+paws,3,piqa,0.2,0.05005440696409141,-0.7395701643489253,,
base,mnli+anli_r1+paws+hellaswag,4,mrpc,0.1,0.37254901960784315,0.43604651162790703,,
base,mnli+anli_r1+paws+hellaswag,4,boolq,0.05,0.6085626911314985,0.5017349063150591,,
base,mnli+anli_r1+paws+hellaswag,4,rte,0.05,0.5379061371841155,0.5379310344827586,,
base,mnli+anli_r1+paws+hellaswag,4,cola,0.1,0.5906040268456376,-0.44000000000000006,,
base,mnli+anli_r1+paws+hellaswag,4,cb,0.9500000000000001,0.7857142857142857,1.0999999999999999,,
base,mnli+anli_r1+paws+hellaswag,4,scitail,0.2,0.8306679209783632,0.8630952380952381,,
base,mnli+anli_r1+paws+hellaswag,4,cr,0.1,0.8430851063829787,0.8763250883392226,,
base,mnli+anli_r1+paws+hellaswag,4,rotten_tomatoes,0.1,0.7870544090056285,0.8057065217391306,,
base,mnli+anli_r1+paws+hellaswag,4,multirc,0.2,0.7458745874587459,0.7384155455904337,,
base,mnli+anli_r1+paws+hellaswag,4,copa,0.15000000000000002,0.5,0.4444444444444445,,
base,mnli+anli_r1+paws+hellaswag,4,piqa,0.2,0.42546245919477693,0.13274336283185845,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,mrpc,0.1,0.3872549019607843,0.4534883720930233,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,boolq,0.2,0.598776758409786,0.479528105482304,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,rte,0.05,0.5342960288808665,0.5310344827586209,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,cola,0.1,0.5503355704697986,-0.6800000000000004,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,cb,0.9,0.8392857142857143,1.175,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,scitail,0.2,0.8283160865475071,0.8606150793650794,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,cr,0.1,0.8563829787234043,0.8939929328621908,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,rotten_tomatoes,0.1,0.8217636022514071,0.8559782608695653,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,multirc,0.2,0.7400990099009901,0.72446437468859,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,copa,0.15000000000000002,0.65,0.7777777777777778,,
base,mnli+anli_r1+paws+hellaswag+winogrande,5,piqa,0.15000000000000002,0.529923830250272,0.37547408343868516,,
base,mnli+anli_r1+paws+imdb,4,mrpc,0.15000000000000002,0.44607843137254904,0.5232558139534884,,
base,mnli+anli_r1+paws+imdb,4,boolq,0.05,0.5975535168195719,0.4767522553782097,,
base,mnli+anli_r1+paws+imdb,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+anli_r1+paws+imdb,4,cola,0.1,0.6145733461169702,-0.2971428571428577,,
base,mnli+anli_r1+paws+imdb,4,cb,0.8500000000000001,0.8214285714285714,1.15,,
base,mnli+anli_r1+paws+imdb,4,scitail,0.25,0.8217309501411101,0.8536706349206349,,
base,mnli+anli_r1+paws+imdb,4,cr,0.1,0.8776595744680851,0.9222614840989398,,
base,mnli+anli_r1+paws+imdb,4,rotten_tomatoes,0.1,0.8677298311444653,0.9225543478260871,,
base,mnli+anli_r1+paws+imdb,4,multirc,0.2,0.6854372937293729,0.5924265072247135,,
base,mnli+anli_r1+paws+imdb,4,copa,0.15000000000000002,0.35,0.11111111111111108,,
base,mnli+anli_r1+paws+imdb,4,piqa,0.2,0.2981501632208923,-0.16308470290771174,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,mrpc,0.15000000000000002,0.43137254901960786,0.5058139534883721,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,boolq,0.05,0.5948012232415902,0.4705065926439973,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,rte,0.05,0.5415162454873647,0.5448275862068966,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,cola,0.1,0.6174496644295302,-0.2800000000000003,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,cb,0.9500000000000001,0.8392857142857143,1.175,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,scitail,0.2,0.8269049858889934,0.8591269841269841,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,cr,0.1,0.8856382978723404,0.9328621908127209,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,rotten_tomatoes,0.1,0.8677298311444653,0.9225543478260871,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,multirc,0.1,0.6773927392739274,0.57299451918286,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,copa,0.15000000000000002,0.63,0.7333333333333334,,
base,mnli+anli_r1+paws+imdb+hellaswag,5,piqa,0.15000000000000002,0.6153427638737758,0.5739570164348926,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,mrpc,0.15000000000000002,0.46078431372549017,0.5406976744186046,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,boolq,0.05,0.5807339449541284,0.43858431644691187,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,rte,0.05,0.5415162454873647,0.5448275862068966,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,cola,0.1,0.5829338446788112,-0.4857142857142858,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,cb,0.75,0.8392857142857143,1.175,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,scitail,0.2,0.8325493885230479,0.865079365079365,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,cr,0.1,0.8882978723404256,0.9363957597173145,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,rotten_tomatoes,0.1,0.8705440900562852,0.9266304347826089,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,multirc,0.1,0.6732673267326733,0.5630293971101148,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,copa,0.15000000000000002,0.65,0.7777777777777778,,
base,mnli+anli_r1+paws+imdb+hellaswag+winogrande,6,piqa,0.15000000000000002,0.6697497279651795,0.7003792667509481,,
base,mnli+anli_r1+paws+imdb+winogrande,5,mrpc,0.15000000000000002,0.47549019607843135,0.5581395348837209,,
base,mnli+anli_r1+paws+imdb+winogrande,5,boolq,0.05,0.5850152905198777,0.4482997918112422,,
base,mnli+anli_r1+paws+imdb+winogrande,5,rte,0.05,0.5306859205776173,0.5241379310344828,,
base,mnli+anli_r1+paws+imdb+winogrande,5,cola,0.1,0.5752636625119847,-0.5314285714285716,,
base,mnli+anli_r1+paws+imdb+winogrande,5,cb,0.8500000000000001,0.8392857142857143,1.175,,
base,mnli+anli_r1+paws+imdb+winogrande,5,scitail,0.2,0.8283160865475071,0.8606150793650794,,
base,mnli+anli_r1+paws+imdb+winogrande,5,cr,0.1,0.8909574468085106,0.9399293286219081,,
base,mnli+anli_r1+paws+imdb+winogrande,5,rotten_tomatoes,0.1,0.8677298311444653,0.9225543478260871,,
base,mnli+anli_r1+paws+imdb+winogrande,5,multirc,0.1,0.6747112211221122,0.5665171898355756,,
base,mnli+anli_r1+paws+imdb+winogrande,5,copa,0.15000000000000002,0.59,0.6444444444444444,,
base,mnli+anli_r1+paws+imdb+winogrande,5,piqa,0.15000000000000002,0.4581066376496192,0.20859671302149188,,
base,mnli+anli_r1+paws+winogrande,4,mrpc,0.15000000000000002,0.39705882352941174,0.46511627906976744,,
base,mnli+anli_r1+paws+winogrande,4,boolq,0.05,0.5972477064220183,0.47605829285218587,,
base,mnli+anli_r1+paws+winogrande,4,rte,0.05,0.5306859205776173,0.5241379310344828,,
base,mnli+anli_r1+paws+winogrande,4,cola,0.1,0.5455417066155321,-0.7085714285714287,,
base,mnli+anli_r1+paws+winogrande,4,cb,0.9500000000000001,0.8392857142857143,1.175,,
base,mnli+anli_r1+paws+winogrande,4,scitail,0.2,0.8287864534336783,0.861111111111111,,
base,mnli+anli_r1+paws+winogrande,4,cr,0.1,0.8457446808510638,0.8798586572438162,,
base,mnli+anli_r1+paws+winogrande,4,rotten_tomatoes,0.1,0.797373358348968,0.8206521739130436,,
base,mnli+anli_r1+paws+winogrande,4,multirc,0.2,0.7429867986798679,0.7314399601395117,,
base,mnli+anli_r1+paws+winogrande,4,copa,0.15000000000000002,0.4,0.2222222222222223,,
base,mnli+anli_r1+paws+winogrande,4,piqa,0.2,0.21708378672470077,-0.3514538558786346,,
base,mnli+anli_r1+squad_v2,3,mrpc,0.1,0.47058823529411764,0.5523255813953488,,
base,mnli+anli_r1+squad_v2,3,boolq,0.05,0.5782874617737003,0.433032616238723,,
base,mnli+anli_r1+squad_v2,3,rte,0.05,0.5667870036101083,0.593103448275862,,
base,mnli+anli_r1+squad_v2,3,cola,0.1,0.5474592521572388,-0.6971428571428572,,
base,mnli+anli_r1+squad_v2,3,cb,0.5,0.8035714285714286,1.125,,
base,mnli+anli_r1+squad_v2,3,scitail,0.2,0.8231420507996237,0.8551587301587301,,
base,mnli+anli_r1+squad_v2,3,cr,0.1,0.800531914893617,0.8197879858657243,,
base,mnli+anli_r1+squad_v2,3,rotten_tomatoes,0.1,0.775797373358349,0.7894021739130435,,
base,mnli+anli_r1+squad_v2,3,multirc,0.1,0.6505775577557755,0.5082212257100149,,
base,mnli+anli_r1+squad_v2,3,copa,0.2,0.17,-0.2888888888888888,,
base,mnli+anli_r1+squad_v2,3,piqa,0.2,0.03427638737758433,-0.7762326169405815,,
base,mnli+anli_r1+winogrande,3,mrpc,0.1,0.4730392156862745,0.5552325581395349,,
base,mnli+anli_r1+winogrande,3,boolq,0.05,0.5137614678899083,0.28660652324774466,,
base,mnli+anli_r1+winogrande,3,rte,0.05,0.5379061371841155,0.5379310344827586,,
base,mnli+anli_r1+winogrande,3,cola,0.1,0.5838926174496645,-0.48000000000000004,,
base,mnli+anli_r1+winogrande,3,cb,1.0,0.8392857142857143,1.175,,
base,mnli+anli_r1+winogrande,3,scitail,0.2,0.8283160865475071,0.8606150793650794,,
base,mnli+anli_r1+winogrande,3,cr,0.1,0.8164893617021277,0.8409893992932864,,
base,mnli+anli_r1+winogrande,3,rotten_tomatoes,0.1,0.7823639774859287,0.798913043478261,,
base,mnli+anli_r1+winogrande,3,multirc,0.1,0.6268564356435643,0.4509217737917289,,
base,mnli+anli_r1+winogrande,3,copa,0.15000000000000002,0.5,0.4444444444444445,,
base,mnli+anli_r1+winogrande,3,piqa,0.2,0.4401523394994559,0.16687737041719344,,
base,mnli+hellaswag,2,mrpc,0.15000000000000002,0.4803921568627451,0.563953488372093,,
base,mnli+hellaswag,2,boolq,0.1,0.5990825688073395,0.48022206800832756,,
base,mnli+hellaswag,2,rte,0.1,0.5342960288808665,0.5310344827586209,,
base,mnli+hellaswag,2,cola,0.15000000000000002,0.6663470757430489,0.011428571428570941,,
base,mnli+hellaswag,2,cb,1.05,0.7857142857142857,1.0999999999999999,,
base,mnli+hellaswag,2,scitail,0.35000000000000003,0.834901222953904,0.8675595238095237,,
base,mnli+hellaswag,2,cr,0.15000000000000002,0.8377659574468085,0.8692579505300354,,
base,mnli+hellaswag,2,rotten_tomatoes,0.15000000000000002,0.8123827392120075,0.8423913043478262,,
base,mnli+hellaswag,2,multirc,0.15000000000000002,0.6336633663366337,0.4673642252117589,,
base,mnli+hellaswag,2,copa,0.2,0.63,0.7333333333333334,,
base,mnli+hellaswag,2,piqa,0.25,0.6158868335146899,0.5752212389380531,,
base,mnli+hellaswag+winogrande,3,mrpc,0.2,0.5196078431372549,0.6104651162790699,,
base,mnli+hellaswag+winogrande,3,boolq,0.1,0.5351681957186545,0.33518390006939636,,
base,mnli+hellaswag+winogrande,3,rte,0.1,0.5415162454873647,0.5448275862068966,,
base,mnli+hellaswag+winogrande,3,cola,0.15000000000000002,0.5848513902205177,-0.47428571428571487,,
base,mnli+hellaswag+winogrande,3,cb,0.75,0.8035714285714286,1.125,,
base,mnli+hellaswag+winogrande,3,scitail,0.25,0.8344308560677328,0.867063492063492,,
base,mnli+hellaswag+winogrande,3,cr,0.15000000000000002,0.848404255319149,0.8833922261484101,,
base,mnli+hellaswag+winogrande,3,rotten_tomatoes,0.15000000000000002,0.8161350844277674,0.847826086956522,,
base,mnli+hellaswag+winogrande,3,multirc,0.15000000000000002,0.5777640264026402,0.3323368211260588,,
base,mnli+hellaswag+winogrande,3,copa,0.2,0.71,0.911111111111111,,
base,mnli+hellaswag+winogrande,3,piqa,0.2,0.6806311207834603,0.7256637168141594,,
base,mnli+imdb,2,mrpc,0.2,0.5661764705882353,0.6656976744186046,,
base,mnli+imdb,2,boolq,0.05,0.46055045871559636,0.1658570437196392,,
base,mnli+imdb,2,rte,0.1,0.5379061371841155,0.5379310344827586,,
base,mnli+imdb,2,cola,0.1,0.6481303930968361,-0.0971428571428573,,
base,mnli+imdb,2,cb,1.1,0.6785714285714286,0.9500000000000001,,
base,mnli+imdb,2,scitail,0.4,0.8222013170272813,0.8541666666666666,,
base,mnli+imdb,2,cr,0.15000000000000002,0.8936170212765957,0.9434628975265017,,
base,mnli+imdb,2,rotten_tomatoes,0.15000000000000002,0.8724202626641651,0.9293478260869564,,
base,mnli+imdb,2,multirc,0.1,0.5944719471947195,0.3726955655206778,,
base,mnli+imdb,2,copa,0.2,0.52,0.48888888888888893,,
base,mnli+imdb,2,piqa,0.25,0.4085963003264418,0.0935524652338812,,
base,mnli+imdb+hellaswag,3,mrpc,0.15000000000000002,0.5294117647058824,0.622093023255814,,
base,mnli+imdb+hellaswag,3,boolq,0.05,0.4865443425076453,0.22484385843164473,,
base,mnli+imdb+hellaswag,3,rte,0.1,0.5306859205776173,0.5241379310344828,,
base,mnli+imdb+hellaswag,3,cola,0.1,0.6615532118887824,-0.017142857142857404,,
base,mnli+imdb+hellaswag,3,cb,1.1500000000000001,0.7857142857142857,1.0999999999999999,,
base,mnli+imdb+hellaswag,3,scitail,0.4,0.8320790216368767,0.8645833333333333,,
base,mnli+imdb+hellaswag,3,cr,0.15000000000000002,0.8856382978723404,0.9328621908127209,,
base,mnli+imdb+hellaswag,3,rotten_tomatoes,0.15000000000000002,0.875234521575985,0.9334239130434785,,
base,mnli+imdb+hellaswag,3,multirc,0.1,0.514026402640264,0.1783756851021425,,
base,mnli+imdb+hellaswag,3,copa,0.15000000000000002,0.7,0.8888888888888888,,
base,mnli+imdb+hellaswag,3,piqa,0.2,0.6860718171926007,0.7383059418457649,,
base,mnli+imdb+hellaswag+winogrande,4,mrpc,0.2,0.5563725490196079,0.6540697674418605,,
base,mnli+imdb+hellaswag+winogrande,4,boolq,0.05,0.4764525993883792,0.20194309507286604,,
base,mnli+imdb+hellaswag+winogrande,4,rte,0.1,0.5415162454873647,0.5448275862068966,,
base,mnli+imdb+hellaswag+winogrande,4,cola,0.1,0.6308724832214765,-0.2000000000000004,,
base,mnli+imdb+hellaswag+winogrande,4,cb,1.1500000000000001,0.7857142857142857,1.0999999999999999,,
base,mnli+imdb+hellaswag+winogrande,4,scitail,0.35000000000000003,0.8306679209783632,0.8630952380952381,,
base,mnli+imdb+hellaswag+winogrande,4,cr,0.15000000000000002,0.8829787234042553,0.9293286219081274,,
base,mnli+imdb+hellaswag+winogrande,4,rotten_tomatoes,0.15000000000000002,0.8686679174484052,0.923913043478261,,
base,mnli+imdb+hellaswag+winogrande,4,multirc,0.05,0.4890676567656766,0.118086696562033,,
base,mnli+imdb+hellaswag+winogrande,4,copa,0.2,0.7,0.8888888888888888,,
base,mnli+imdb+hellaswag+winogrande,4,piqa,0.2,0.6991294885745375,0.7686472819216181,,
base,mnli+imdb+squad_v2,3,mrpc,0.2,0.5931372549019608,0.6976744186046512,,
base,mnli+imdb+squad_v2,3,boolq,0.05,0.5336391437308868,0.33171408743927827,,
base,mnli+imdb+squad_v2,3,rte,0.1,0.5306859205776173,0.5241379310344828,,
base,mnli+imdb+squad_v2,3,cola,0.1,0.5829338446788112,-0.4857142857142858,,
base,mnli+imdb+squad_v2,3,cb,0.8,0.7321428571428571,1.025,,
base,mnli+imdb+squad_v2,3,scitail,0.45,0.8273753527751646,0.8596230158730158,,
base,mnli+imdb+squad_v2,3,cr,0.15000000000000002,0.8962765957446809,0.9469964664310956,,
base,mnli+imdb+squad_v2,3,rotten_tomatoes,0.15000000000000002,0.875234521575985,0.9334239130434785,,
base,mnli+imdb+squad_v2,3,multirc,0.1,0.5612623762376238,0.2924763328350773,,
base,mnli+imdb+squad_v2,3,copa,0.25,0.4,0.2222222222222223,,
base,mnli+imdb+squad_v2,3,piqa,0.25,0.16648531011969533,-0.4690265486725663,,
base,mnli+imdb+winogrande,3,mrpc,0.2,0.5588235294117647,0.6569767441860466,,
base,mnli+imdb+winogrande,3,boolq,0.05,0.46788990825688076,0.18251214434420546,,
base,mnli+imdb+winogrande,3,rte,0.1,0.5379061371841155,0.5379310344827586,,
base,mnli+imdb+winogrande,3,cola,0.1,0.6270373921380633,-0.22285714285714295,,
base,mnli+imdb+winogrande,3,cb,1.3,0.7678571428571429,1.075,,
base,mnli+imdb+winogrande,3,scitail,0.35000000000000003,0.8226716839134525,0.8546626984126984,,
base,mnli+imdb+winogrande,3,cr,0.15000000000000002,0.8803191489361702,0.9257950530035337,,
base,mnli+imdb+winogrande,3,rotten_tomatoes,0.15000000000000002,0.8714821763602252,0.9279891304347827,,
base,mnli+imdb+winogrande,3,multirc,0.1,0.5375412541254125,0.23517688091679126,,
base,mnli+imdb+winogrande,3,copa,0.2,0.65,0.7777777777777778,,
base,mnli+imdb+winogrande,3,piqa,0.2,0.6354733405875952,0.6207332490518331,,
base,mnli+paws,2,mrpc,0.15000000000000002,0.40931372549019607,0.4796511627906977,,
base,mnli+paws,2,boolq,0.1,0.5941896024464832,0.46911866759195014,,
base,mnli+paws,2,rte,0.1,0.5379061371841155,0.5379310344827586,,
base,mnli+paws,2,cola,0.15000000000000002,0.5589645254074784,-0.6285714285714289,,
base,mnli+paws,2,cb,1.25,0.7857142857142857,1.0999999999999999,,
base,mnli+paws,2,scitail,0.35000000000000003,0.8311382878645344,0.8635912698412699,,
base,mnli+paws,2,cr,0.15000000000000002,0.8111702127659575,0.833922261484099,,
base,mnli+paws,2,rotten_tomatoes,0.15000000000000002,0.5393996247654784,0.4470108695652174,,
base,mnli+paws,2,multirc,0.30000000000000004,0.753506600660066,0.7568510214250126,,
base,mnli+paws,2,copa,0.2,0.03,-0.6,,
base,mnli+paws,2,piqa,0.25,0.004352557127312296,-0.8457648546144121,,
base,mnli+paws+hellaswag,3,mrpc,0.15000000000000002,0.3946078431372549,0.4622093023255814,,
base,mnli+paws+hellaswag,3,boolq,0.30000000000000004,0.6204892966360857,0.5287994448299792,,
base,mnli+paws+hellaswag,3,rte,0.1,0.5451263537906137,0.5517241379310345,,
base,mnli+paws+hellaswag,3,cola,0.15000000000000002,0.5906040268456376,-0.44000000000000006,,
base,mnli+paws+hellaswag,3,cb,0.55,0.7678571428571429,1.075,,
base,mnli+paws+hellaswag,3,scitail,0.30000000000000004,0.8396048918156162,0.8725198412698412,,
base,mnli+paws+hellaswag,3,cr,0.15000000000000002,0.7845744680851063,0.7985865724381624,,
base,mnli+paws+hellaswag,3,rotten_tomatoes,0.15000000000000002,0.7166979362101313,0.703804347826087,,
base,mnli+paws+hellaswag,3,multirc,0.25,0.7559818481848185,0.7628300946686598,,
base,mnli+paws+hellaswag,3,copa,0.2,0.51,0.4666666666666667,,
base,mnli+paws+hellaswag,3,piqa,0.25,0.3014145810663765,-0.15549936788874844,,
base,mnli+paws+hellaswag+winogrande,4,mrpc,0.2,0.4387254901960784,0.5145348837209303,,
base,mnli+paws+hellaswag+winogrande,4,boolq,0.30000000000000004,0.6155963302752293,0.5176960444136016,,
base,mnli+paws+hellaswag+winogrande,4,rte,0.1,0.5451263537906137,0.5517241379310345,,
base,mnli+paws+hellaswag+winogrande,4,cola,0.15000000000000002,0.5378715244487057,-0.7542857142857146,,
base,mnli+paws+hellaswag+winogrande,4,cb,0.9,0.8035714285714286,1.125,,
base,mnli+paws+hellaswag+winogrande,4,scitail,0.25,0.8381937911571026,0.871031746031746,,
base,mnli+paws+hellaswag+winogrande,4,cr,0.15000000000000002,0.7898936170212766,0.8056537102473499,,
base,mnli+paws+hellaswag+winogrande,4,rotten_tomatoes,0.15000000000000002,0.7598499061913696,0.7663043478260871,,
base,mnli+paws+hellaswag+winogrande,4,multirc,0.25,0.738036303630363,0.7194818136522172,,
